,jan_payments,feb_payments,mar_payments,apr_payments,may_payments,jun_payments,jul_payments,aug_payments,sep_payments,oct_payments,nov_payments,dec_payments,jan_mandates,feb_mandates,mar_mandates,apr_mandates,may_mandates,jun_mandates,jul_mandates,aug_mandates,sep_mandates,oct_mandates,nov_mandates,dec_mandates,company
536,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
537,0.0,2.0,11.0,22.0,25.0,28.0,33.0,28.0,34.0,37.0,34.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
538,3.0,5.0,6.0,8.0,8.0,9.0,10.0,11.0,11.0,15.0,19.0,20.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,accountancy
539,22.0,26.0,31.0,29.0,30.0,28.0,33.0,29.0,34.0,37.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,accountancy
540,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,accountancy
541,0.0,0.0,4.0,5.0,5.0,5.0,7.0,7.0,8.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,art/cinema
542,0.0,1.0,2.0,7.0,3.0,5.0,2.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
543,1.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,4.0,3.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
544,0.0,191.0,77.0,194.0,138.0,144.0,168.0,129.0,127.0,104.0,218.0,85.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
545,10.0,0.0,0.0,10.0,1.0,0.0,7.0,0.0,2.0,12.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,art/cinema
546,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
547,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
548,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,contractor
549,12.0,13.0,12.0,11.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,13.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,accountancy
550,22.0,1.0,1.0,0.0,20.0,2.0,0.0,0.0,29.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
551,3.0,4.0,0.0,7.0,4.0,0.0,8.0,0.0,5.0,9.0,1.0,9.0,0.0,0.0,2.0,27.0,7.0,5.0,3.0,4.0,2.0,3.0,15.0,7.0,art/cinema
552,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
553,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
554,25.0,29.0,38.0,44.0,47.0,57.0,59.0,65.0,76.0,74.0,79.0,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,contractor
555,7.0,10.0,10.0,4.0,5.0,10.0,2.0,0.0,23.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
556,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,13.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,contractor
557,20.0,20.0,17.0,20.0,19.0,17.0,19.0,17.0,19.0,21.0,16.0,16.0,0.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,accountancy
558,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,accountancy
559,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
560,2.0,1.0,2.0,4.0,3.0,4.0,4.0,7.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
561,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
565,10.0,10.0,8.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,13.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
568,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,art/cinema
569,1.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,contractor
570,12.0,5.0,5.0,12.0,5.0,4.0,4.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
571,2.0,10.0,10.0,9.0,10.0,16.0,15.0,13.0,15.0,17.0,14.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
572,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,art/cinema
573,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,art/cinema
574,0.0,0.0,1.0,0.0,2.0,5.0,7.0,6.0,7.0,11.0,13.0,16.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,contractor
575,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,21.0,9.0,3.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,accountancy
576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,contractor
577,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,contractor
578,38.0,42.0,41.0,43.0,46.0,44.0,46.0,47.0,46.0,51.0,50.0,52.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,accountancy
579,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,3.0,2.0,7.0,4.0,6.0,6.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,contractor
580,14.0,3.0,3.0,5.0,24.0,11.0,1.0,0.0,18.0,5.0,1.0,0.0,76.0,94.0,11.0,7.0,4.0,6.0,10.0,25.0,30.0,18.0,61.0,237.0,contractor
581,43.0,39.0,40.0,74.0,40.0,36.0,38.0,37.0,35.0,45.0,44.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,accountancy
582,31.0,14.0,8.0,1.0,20.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,contractor
583,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
586,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,26.0,27.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
587,1.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,art/cinema
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
591,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
592,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
593,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
594,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,4.0,12.0,3.0,3.0,1.0,accountancy
595,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,2.0,0.0,3.0,art/cinema
596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
598,0.0,0.0,1.0,2.0,2.0,4.0,7.0,4.0,6.0,8.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,art/cinema
599,20.0,18.0,18.0,15.0,20.0,13.0,1.0,0.0,12.0,5.0,8.0,1.0,3.0,1.0,5.0,5.0,7.0,3.0,5.0,9.0,20.0,25.0,15.0,7.0,accountancy
600,2.0,1.0,3.0,5.0,2.0,3.0,1.0,0.0,3.0,3.0,4.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,1.0,accountancy
601,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,contractor
602,5.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,art/cinema
603,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
604,1.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
605,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
606,8.0,8.0,8.0,14.0,12.0,11.0,12.0,15.0,14.0,11.0,13.0,13.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,art/cinema
607,14.0,26.0,16.0,23.0,23.0,23.0,27.0,15.0,19.0,36.0,11.0,35.0,14.0,4.0,4.0,14.0,17.0,11.0,11.0,10.0,7.0,6.0,7.0,3.0,contractor
608,0.0,10.0,114.0,146.0,142.0,164.0,184.0,172.0,182.0,198.0,174.0,195.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,accountancy
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
610,46.0,56.0,68.0,127.0,156.0,187.0,248.0,226.0,262.0,309.0,301.0,368.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,accountancy
611,16.0,16.0,13.0,22.0,18.0,16.0,25.0,17.0,22.0,26.0,17.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
612,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,art/cinema
613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,accountancy
615,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,contractor
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,art/cinema
618,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,contractor
619,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
620,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,art/cinema
621,0.0,0.0,0.0,1.0,3.0,3.0,5.0,6.0,9.0,11.0,11.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,contractor
623,6.0,5.0,6.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
624,7.0,5.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
625,6.0,6.0,6.0,5.0,6.0,5.0,3.0,3.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,contractor
627,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,3.0,1.0,2.0,contractor
628,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
629,7.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,art/cinema
630,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,art/cinema
631,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
632,3.0,3.0,4.0,5.0,6.0,6.0,8.0,6.0,5.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,accountancy
633,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4.0,2.0,1.0,1.0,1.0,accountancy
634,1.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,8.0,10.0,11.0,12.0,11.0,5.0,6.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,contractor
635,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
636,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
637,0.0,0.0,0.0,13.0,13.0,14.0,23.0,2.0,16.0,15.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
638,10.0,10.0,12.0,11.0,13.0,15.0,13.0,11.0,11.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
639,1.0,1.0,1.0,5.0,6.0,5.0,11.0,6.0,7.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,art/cinema
640,2.0,2.0,2.0,2.0,14.0,6.0,1.0,8.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
641,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,art/cinema
642,16.0,17.0,19.0,21.0,21.0,19.0,22.0,24.0,22.0,25.0,21.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,contractor
643,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,contractor
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
645,0.0,1.0,2.0,7.0,13.0,15.0,17.0,17.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
647,16.0,11.0,24.0,25.0,19.0,20.0,12.0,15.0,32.0,17.0,29.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
648,0.0,0.0,0.0,0.0,9.0,14.0,11.0,0.0,16.0,15.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
649,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
650,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,56.0,5.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,art/cinema
651,14.0,16.0,15.0,16.0,13.0,13.0,18.0,17.0,18.0,24.0,26.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
652,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
654,3.0,4.0,5.0,9.0,4.0,6.0,10.0,7.0,9.0,11.0,8.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,art/cinema
655,0.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
656,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,contractor
657,1.0,4.0,0.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,accountancy
658,0.0,0.0,0.0,0.0,6.0,7.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,2.0,2.0,3.0,1.0,1.0,contractor
659,8.0,6.0,6.0,8.0,7.0,9.0,6.0,6.0,7.0,6.0,9.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,accountancy
660,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,7.0,2.0,3.0,3.0,6.0,3.0,contractor
661,1.0,10.0,9.0,12.0,15.0,9.0,10.0,8.0,7.0,15.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,contractor
663,10.0,9.0,3.0,10.0,3.0,12.0,4.0,0.0,14.0,5.0,7.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,23.0,4.0,1.0,1.0,art/cinema
664,3.0,2.0,4.0,4.0,4.0,6.0,8.0,8.0,11.0,13.0,13.0,14.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,art/cinema
665,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
666,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy
667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
668,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,12.0,8.0,8.0,4.0,4.0,4.0,3.0,6.0,4.0,12.0,6.0,2.0,art/cinema
669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,art/cinema
